Day,Month,Year,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal
17,10,2018,Chhattisgarh,24.75,25.25,26.25,64.25,67.5
17,10,2018,Delhi,35,24,27,73,82
17,10,2018,Goa,42,31,30,75,70
17,10,2018,Gujarat,23,20.25,22.5,57.75,67.25
17,10,2018,Haryana,29.25,19.5,23.75,58,76
17,10,2018,Himachal Pradesh,29,25.62875,24.5,63.5,72.5
17,10,2018,Jammu and Kashmir,31,22,23.5,60,72
17,10,2018,Karnataka,44.25,32.5,34.5,67.33,70
17,10,2018,Kerala,35.67,35.67,37.5,73.33,73.17
17,10,2018,Madhya Pradesh,26,20.67,23.33,55.33,63
17,10,2018,Maharashtra,35,27.5,29.75,66.75,65.5
17,10,2018,Meghalaya,41.67,34,33,68,73.67
17,10,2018,Nagaland,25,28,28,62,65
17,10,2018,Odisha,27,25.62875,26.5,60,61
17,10,2018,Punjab,29.67,19.67,22,65.67,74.33
17,10,2018,Rajasthan,30,18,22,53,61
17,10,2018,Tamil Nadu,33.75,32.75,32.75,65.75,69.5
17,10,2018,Telangana,28.33,27.83,29.33,75,70.67
17,10,2018,Uttar Pradesh,26.25,20,23,59.63,66.5
17,10,2018,Uttarakhand,23.5,21.5,24.25,67.25,72.75
17,10,2018,West Bengal,29.4,16.25,24,72.6,75.2
17,10,2019,Andaman and Nicobar,40,40,50,75,90
17,10,2019,Andhra Pradesh,38.25,31.25,30.25,68.75,83.75
17,10,2019,Arunachal pradesh,32,36,30,75,95
17,10,2019,Assam,30,26,30,65,80
17,10,2019,Bihar,30.33,22.33,26.17,60.17,87.5
17,10,2019,Chandigarh,28,25,27,57,76
17,10,2019,Chhattisgarh,26,25.8,30.2,62.2,86.8
17,10,2019,Delhi,34,24,27,74,97
17,10,2019,Goa,42,33,32,85,100
17,10,2019,Gujarat,24,22.75,23.75,61,73.25
17,10,2019,Haryana,31.75,20.25,23.5,60.75,76.75
17,10,2019,Himachal Pradesh,33,29.65142857,26,66,89
17,10,2019,Jammu and Kashmir,36.5,27,30,69,110
17,10,2019,Jharkhand,35,30,28,70,92
17,10,2019,Karnataka,45.5,33.75,36.5,70.5,91
17,10,2019,Kerala,40,34.83,36.5,76.67,99.5
17,10,2019,Madhya Pradesh,26.67,22.17,25,61.17,85
17,10,2019,Maharashtra,38,32.25,31.75,65.5,85
17,10,2019,Manipur,45,29.65142857,35,75,100
17,10,2019,Meghalaya,29.5,32.5,29,80,90
17,10,2019,Nagaland,26,60,45,65,80
17,10,2019,Odisha,28.14,33.29,28,62.17,84.29
17,10,2019,Puducherry,32,38,32,75,100
17,10,2019,Punjab,32,21.67,23.67,65,86.67
17,10,2019,Rajasthan,39,24.5,27.5,57,82.5
17,10,2019,Tamil Nadu,43.57,35.57,38.57,72.86,92.29
17,10,2019,Telangana,37.5,30.83,33.17,63.5,84.17
17,10,2019,Tripura,31,29.65142857,29,63,88.09366667
17,10,2019,Uttar Pradesh,28.25,21.5,24.5,63.13,86.88
17,10,2019,Uttarakhand,26.75,24.5,27.25,61,82.75
17,10,2019,West Bengal,31.43,21.5,25.86,67.86,75.71
17,10,2020,Andaman and Nicobar,38,42,55,87,122
17,10,2020,Andhra Pradesh,43,33,37.75,77,102.5
17,10,2020,Assam,32,25,30,73,112
17,10,2020,Bihar,30,19.5,24.5,68.25,110.75
17,10,2020,Chandigarh,36,20,27,65,100
17,10,2020,Chhattisgarh,26.2,27.4,30.4,69,103
17,10,2020,Delhi,35,19,24,80,112
17,10,2020,Goa,44,33,29,80,128
17,10,2020,Gujarat,29.25,24.25,27.25,59,86.75
17,10,2020,Haryana,34,22,26,65,105
17,10,2020,Himachal Pradesh,32,27.73545455,24.5,69.5,99.75
17,10,2020,Jammu and Kashmir,38,22,26,78,118
17,10,2020,Karnataka,45.25,34,34.5,76.75,107.75
17,10,2020,Kerala,38.8,35.4,35.6,84.8,119
17,10,2020,Madhya Pradesh,27.33,21.33,24,70.17,107.5
17,10,2020,Maharashtra,42.5,33.75,38,84.25,105.75
17,10,2020,Odisha,28.5,34.25,26.75,74,113.5
17,10,2020,Puducherry,35,34,32,82,120
17,10,2020,Punjab,30.67,22,25.67,66.33,98.33
17,10,2020,Tamil Nadu,47.11,35.67,39.75,81.11,118.11
17,10,2020,Telangana,40.33,32,35.83,68.17,106
17,10,2020,Tripura,31,27.73545455,39,61,108.6017391
17,10,2020,Uttar Pradesh,29.13,20.38,24.38,69.88,105.75
17,10,2020,West Bengal,32,20.25,26.2,76.8,96.4
17,10,2021,Andhra Pradesh,47.5,36.25,40.25,77.75,107.25
17,10,2021,Bihar,33.73,20.33,25,73.93,102.93
17,10,2021,Chandigarh,35,20,24,70,115
17,10,2021,Chhattisgarh,31.67,28.67,32.33,73,89.67
17,10,2021,Delhi,32,27.07210526,25,70,110
17,10,2021,Gujarat,32.25,28.75,29,74.25,103.75
17,10,2021,Haryana,30,22,25,72.5,108.5
17,10,2021,Himachal Pradesh,32.57,25,25,72.43,109.14
17,10,2021,Jharkhand,29.6,24.4,25.2,71,100.2
17,10,2021,Karnataka,43.7,33.6,36.6,77,106.2
17,10,2021,Madhya Pradesh,31.78,22.22,28.22,77.22,105.33
17,10,2021,Maharashtra,38.33,31.33,39.33,75.67,111.67
17,10,2021,Meghalaya,23.67,30.67,29.67,79.67,100.67
17,10,2021,Odisha,30,33,30,73.5,101.5
17,10,2021,Punjab,35,21,26,80.33,114.33
17,10,2021,Rajasthan,57,22,27,72,115
17,10,2021,Tamil Nadu,45.78,36.78,41.11,79,107.78
17,10,2021,Telangana,38,32,42,72,103
17,10,2021,Tripura,32,27.07210526,30,75,115
17,10,2021,Uttar Pradesh,32.45,21.7,25.91,72.36,103.36
17,10,2021,West Bengal,32.6,24.67,30.2,80.2,107
17,10,2022,Andaman and Nicobar,47.33,40,65,83.67,126.67
17,10,2022,Andhra Pradesh,53.75,40.5,43.5,71.25,116.5
17,10,2022,Arunachal pradesh,31,40,40,86.75,121.75
17,10,2022,Assam,31.5,29,34,67.25,108.5
17,10,2022,Bihar,37.76,27.22,33.51,68.14,109.38
17,10,2022,Chandigarh,38,24,28,78,113
17,10,2022,Chhattisgarh,33,29.17,34.17,72.33,99.33
17,10,2022,Delhi,32,25,30,72,113
17,10,2022,DNH and DD,38,33,37.22515152,78,108
17,10,2022,Goa,42,39,36,76.5,118.5
17,10,2022,Gujarat,35.14,31,33.57,70.14,108.29
17,10,2022,Haryana,34.25,24.75,31.25,71,108.25
17,10,2022,Himachal Pradesh,33.7,21,30.3,67.1,112
17,10,2022,Jammu and Kashmir,38.5,28.5,39,79.75,119.75
17,10,2022,Jharkhand,34.91,28,32.18,71.27,105.64
17,10,2022,Karnataka,48,36.33,43.33,71.33,112.33
17,10,2022,Kerala,51.5,40.75,46.88,98.75,133.13
17,10,2022,Madhya Pradesh,34,26.55,32.36,67.91,103.36
17,10,2022,Maharashtra,40.31,33.85,39.38,69.77,116.15
17,10,2022,Manipur,45,32.2809375,45,80,120
17,10,2022,Meghalaya,25.71,37.14,35.29,75.2,109.5
17,10,2022,Mizoram,47,40,43.33,98.33,125
17,10,2022,Nagaland,32.36,37.8,39.64,95,118.57
17,10,2022,Odisha,31.25,34.29,35,67,110.88
17,10,2022,Puducherry,35,41,37,73,125
17,10,2022,Punjab,39.25,24,27.5,76.25,123.75
17,10,2022,Rajasthan,37.29,30.43,32.57,77.29,111.43
17,10,2022,Sikkim,53,38,40,79,118
17,10,2022,Tamil Nadu,50.11,39.11,47.67,73.67,118.78
17,10,2022,Telangana,41.83,34.83,40.5,69.33,105.5
17,10,2022,Tripura,45,32.2809375,35,75,110
17,10,2022,Uttar Pradesh,33.92,25.92,31.14,70.95,107.71
17,10,2022,Uttarakhand,33.5,27.25,32.5,88.25,113
17,10,2022,West Bengal,41.43,25.6,33.86,72.14,114.86
17,10,2023,Andaman and Nicobar,44.33,34.61516129,67.67,92,169.33
17,10,2023,Andhra Pradesh,53,42.8,46.4,82.4,167.8
17,10,2023,Arunachal pradesh,35.5,42,38,91.5,139.25
17,10,2023,Assam,42.62,30.5,36.88,80.58,140.56
17,10,2023,Bihar,38.26,26.86,33.31,76.91,144.11
17,10,2023,Chandigarh,42,32,36,80,135
17,10,2023,Chhattisgarh,40.5,36.13,38.13,85.25,153.5
17,10,2023,Delhi,39,28,31,88,177
17,10,2023,DNH and DD,46.33,39.33,45,90.67,168.33
17,10,2023,Goa,48,44.5,42.5,95,179
17,10,2023,Gujarat,38.5,33.29,37.71,80.43,147.17
17,10,2023,Haryana,40.5,26.5,33,75.25,127
17,10,2023,Himachal Pradesh,38.33,21,32.75,84.58,153.67
17,10,2023,Jammu and Kashmir,39.5,31,40.5,87,129.25
17,10,2023,Jharkhand,38.89,31.56,35,80.74,152
17,10,2023,Karnataka,56.22,42.84,46.44,91.03,162.84
17,10,2023,Kerala,50.38,44.57,47.46,100,182.86
17,10,2023,Madhya Pradesh,38.33,28.04,33.8,79.78,156.56
17,10,2023,Maharashtra,48.37,38.42,42.53,83.37,171.79
17,10,2023,Meghalaya,38.22,38.75,38,83.33,138.86
17,10,2023,Mizoram,47.91,41.67,45.55,104.11,138.86
17,10,2023,Nagaland,40.75,41.88,48.44,98.33,131.5
17,10,2023,Odisha,37.72,37.56,40.12,80.32,160.24
17,10,2023,Puducherry,53,39,34,74,179
17,10,2023,Punjab,37.93,24.79,30.14,83.36,154
17,10,2023,Rajasthan,40.85,29.08,32.04,73.77,120.46
17,10,2023,Sikkim,51,35.8,43,81,131.4
17,10,2023,Tamil Nadu,57.17,44.79,53.27,87.57,176.17
17,10,2023,Telangana,50.1,39.4,43.8,74.2,158.2
17,10,2023,Tripura,38.75,34.61516129,37.75,85.67,145.67
17,10,2023,Uttar Pradesh,36.88,25.96,32.21,77.76,146.97
17,10,2023,Uttarakhand,35.25,25.75,33.25,88.75,131.25
17,10,2023,West Bengal,43.74,29.3,38,80.48,147.04
17,11,2016,Andhra Pradesh,29.5,28.25,29.5,109.5,120
17,11,2016,Assam,26,25,29,140,115
17,11,2016,Bihar,24.67,20.67,23.67,127.5,106
17,11,2016,Chandigarh,28,22,24,130,97
17,11,2016,Chhattisgarh,22.4,25.2,26.2,136.4,106.8
17,11,2016,Delhi,29,23,25,139,120
17,11,2016,Goa,41,30,27,150,110
17,11,2016,Gujarat,24,22,23.5,110.25,104.25
17,11,2016,Haryana,28.25,19.25,22.25,120.5,127.25
17,11,2016,Himachal Pradesh,30,24.27208333,22.25,136,122
17,11,2016,Jammu and Kashmir,31,22,25,140,128
17,11,2016,Jharkhand,30,24,26,140,120
17,11,2016,Kerala,33.8,33.5,32.5,127.4,120.4
17,11,2016,Madhya Pradesh,23.67,17.5,21.67,122.4,108.17
17,11,2016,Maharashtra,32.5,29.5,30.5,132,112.75
17,11,2016,Meghalaya,25,30,30,145,100
17,11,2016,Mizoram,30,24.27208333,25,128.6080769,140
17,11,2016,Odisha,24.25,23,25.25,131,101.5
17,11,2016,Puducherry,27,32,27,140,130
17,11,2016,Punjab,27.67,19.33,24.33,132,123.67
17,11,2016,Rajasthan,27,21,23.67,120.67,100.67
17,11,2016,Tamil Nadu,31.8,30.2,30.25,135.4,116.6
17,11,2016,Telangana,27.33,26.83,28.5,117.83,132.83
17,11,2016,Tripura,30,24.27208333,26,137,117.4303846
17,11,2016,Uttar Pradesh,22.63,20.13,22.75,135,111.13
17,11,2016,Uttarakhand,22.5,21,23,75.25,140
17,11,2016,West Bengal,28.14,17.17,24.29,113.71,139.17
17,11,2017,Andaman and Nicobar,33,32,50,90,78
17,11,2017,Andhra Pradesh,30,27.75,31.5,79.25,65.25
17,11,2017,Assam,30,26,29,75,65
17,11,2017,Bihar,29.33,18,21.67,75,70
17,11,2017,Chandigarh,28,23,25,70,64
17,11,2017,Chhattisgarh,25.4,26.2,26,76.6,67.8
17,11,2017,Delhi,34,21,24,86,84
17,11,2017,Goa,42,30,28,95,70
17,11,2017,Gujarat,24.75,21.25,24,72.25,71.75
17,11,2017,Haryana,30.75,21,25.25,76.25,79.75
17,11,2017,Himachal Pradesh,31.5,25.22,23.75,76,72
17,11,2017,Jammu and Kashmir,32,20,23,74,76
17,11,2017,Jharkhand,34,24,25,80,70
17,11,2017,Karnataka,46.75,32.25,35.5,94,79
17,11,2017,Kerala,39,36,38.4,81.4,74.83
17,11,2017,Madhya Pradesh,24,18.5,21.83,72.83,68
17,11,2017,Maharashtra,33.75,25.75,30,76.5,69.25
17,11,2017,Meghalaya,25,29,28,85,62
17,11,2017,Nagaland,26,40,34,100,85
17,11,2017,Odisha,26,25.22,23.25,70,64.33
17,11,2017,Puducherry,34,34,28,76,76
17,11,2017,Punjab,31.33,19,23,79,82.67
17,11,2017,Rajasthan,28.25,19,22,66.25,61.5
17,11,2017,Sikkim,59,21,31,87,87
17,11,2017,Tamil Nadu,35.4,31.2,32,79.8,70.6
17,11,2017,Telangana,27.33,26.83,28.5,110.67,111.33
17,11,2017,Tripura,31,25.22,31,83,74.83551724
17,11,2017,Uttar Pradesh,24.5,18.38,21.5,74.63,69.88
17,11,2017,Uttarakhand,23.25,21.5,24.25,77.25,93
17,11,2017,West Bengal,30,18.33,23.86,74.29,82.29
17,11,2018,Andhra Pradesh,32,30.75,31,72.5,66.75
17,11,2018,Assam,30,30,32,65,70
17,11,2018,Bihar,34,23.67,29.67,58.67,65
17,11,2018,Chhattisgarh,25.6,25,27.2,61.8,68.6
17,11,2018,Delhi,36,24,27,75,83
17,11,2018,Goa,42,30,28,75,70
17,11,2018,Gujarat,23,20.25,22,57.75,67.25
17,11,2018,Haryana,29.25,19.5,23.75,58,76
17,11,2018,Himachal Pradesh,30.75,24.92095238,24.25,61.25,69
17,11,2018,Jammu and Kashmir,31,22,24,60,72
17,11,2018,Jharkhand,35,28,26,65,68
17,11,2018,Madhya Pradesh,26.4,21.2,23.6,57.4,64.2
17,11,2018,Maharashtra,35.5,28.25,30.5,67.5,67
17,11,2018,Odisha,27.75,24.92095238,27.75,65.25,68
17,11,2018,Puducherry,32,35,28,70,75
17,11,2018,Punjab,28.5,19.5,21.5,67,75
17,11,2018,Rajasthan,27,21.5,23.5,61,60.5
17,11,2018,Sikkim,57,25,32,65,84
17,11,2018,Tamil Nadu,33.75,33.5,32.75,69.5,76
17,11,2018,Telangana,28.33,27.67,29.33,75,70.67
17,11,2018,Uttar Pradesh,26.25,20.38,23.38,61.5,67
17,11,2018,Uttarakhand,22.5,20.5,23.25,66.25,71.75
17,11,2018,West Bengal,29.5,17.67,23.75,71.25,72
17,11,2019,Andhra Pradesh,42,36.5,35,77,91.5
17,11,2019,Arunachal pradesh,32,36,30,75,95
17,11,2019,Assam,30,26,32,65,80
17,11,2019,Chandigarh,28,25,27,58,80
17,11,2019,Chhattisgarh,25.25,26.75,30.75,64,88.5
17,11,2019,Delhi,34,26,28,73,98
17,11,2019,Gujarat,24.5,22.75,24.25,62.75,74.25
17,11,2019,Haryana,31.75,20.25,23.5,60.75,76.75
17,11,2019,Himachal Pradesh,33.5,27.87058824,26.5,67.5,88.5
17,11,2019,Madhya Pradesh,27.5,22.67,25.17,63.17,89.17
17,11,2019,Maharashtra,38.75,31.75,31.5,68.25,84.25
17,11,2019,Odisha,28,32.6,28.2,64.2,89.6
17,11,2019,Puducherry,34,38,32,75,100
17,11,2019,Punjab,31.33,22,24.33,61.67,85
17,11,2019,Rajasthan,30,24,26,57,87
17,11,2019,Tamil Nadu,43.14,35.86,38.29,72.29,97.71
17,11,2019,Telangana,37.67,30,32.67,64.33,86.83
17,11,2019,West Bengal,29.5,17.67,23.5,72,77.5
17,11,2020,Andaman and Nicobar,41.5,42,56,93,119.5
17,11,2020,Andhra Pradesh,42,32.67,37,80.33,103.67
17,11,2020,Assam,32,25,30,73,108
17,11,2020,Bihar,31.83,19.33,23.5,68.83,104.67
17,11,2020,Chandigarh,32,21,24,65,95
17,11,2020,Chhattisgarh,26,27.4,30.8,69,97
17,11,2020,Delhi,34,20,24,80,114
17,11,2020,Goa,45,33,27,81,122
17,11,2020,Haryana,31,21.67,25.33,68.33,100.33
17,11,2020,Himachal Pradesh,32,20,25,73.25,103.25
17,11,2020,Jammu and Kashmir,48,26,27.5,79,117.5
17,11,2020,Jharkhand,35,30,26,75,120
17,11,2020,Karnataka,45.25,34,36.75,78,111.75
17,11,2020,Kerala,38.17,34.5,36,85,118.5
17,11,2020,Madhya Pradesh,27.17,21.67,23.5,69.17,106.17
17,11,2020,Maharashtra,43,34.25,38.5,82.5,105.75
17,11,2020,Meghalaya,33,31,29,87.5,122.5
17,11,2020,Odisha,27.86,33.86,28,72.14,102.71
17,11,2020,Puducherry,37,35,32,80,120
17,11,2020,Punjab,31,21,25,67.5,100
17,11,2020,Rajasthan,62,25,27,62,95
17,11,2020,Tamil Nadu,47.11,35.67,40.89,80.33,113.22
17,11,2020,Telangana,41.5,32.5,37.17,73,105.33
17,11,2020,Tripura,31,27.69961538,39,61,108.1146154
17,11,2020,Uttar Pradesh,28.75,20.25,24.38,70.13,106.13
17,11,2020,Uttarakhand,26,22.75,25.75,72.5,96.5
17,11,2020,West Bengal,32.25,20.67,25.25,78,102.5
17,11,2021,Andaman and Nicobar,39,41,57,86,109
17,11,2021,Andhra Pradesh,47,35,37.75,74.75,103.25
17,11,2021,Arunachal pradesh,28,28.37821429,35,90,100
17,11,2021,Assam,36,25,29,71,104
17,11,2021,Bihar,33.82,21,25.94,71.35,100.82
17,11,2021,Chandigarh,36,20,24,69,114
17,11,2021,Chhattisgarh,32.17,28.5,31,76.33,94
17,11,2021,Delhi,31,24,25,73,110
17,11,2021,Goa,39,36,34,78,108
17,11,2021,Gujarat,30.86,28,28.29,72.57,100.86
17,11,2021,Haryana,31.33,22,26,71,96.67
17,11,2021,Himachal Pradesh,31.75,25,25,71,107.25
17,11,2021,Jammu and Kashmir,35,26.67,31.33,82.33,116.67
17,11,2021,Jharkhand,31.38,24.88,26.25,72,96.88
17,11,2021,Karnataka,44.67,34.83,37.75,79.58,105.17
17,11,2021,Kerala,39.57,36.86,39,96.29,121.14
17,11,2021,Madhya Pradesh,31.3,23.4,28.5,74.9,104.7
17,11,2021,Maharashtra,36.6,31.4,37,79.4,110.2
17,11,2021,Meghalaya,24.8,32,31,84,110.75
17,11,2021,Odisha,29.5,33,29.5,71.75,99
17,11,2021,Puducherry,34,37,52,81,116
17,11,2021,Punjab,36,21,27.33,88,117.67
17,11,2021,Rajasthan,35,26.5,28.25,72.75,107.5
17,11,2021,Sikkim,58,25,31,85,115
17,11,2021,Tamil Nadu,46.44,37.22,41,79.22,107.22
17,11,2021,Telangana,41.5,32,38.67,72.67,99.67
17,11,2021,Tripura,32,28.37821429,30,75,115
17,11,2021,Uttar Pradesh,32.81,22.13,26.06,73.19,101.38
17,11,2021,Uttarakhand,31.75,21,25.75,78.5,105
17,11,2021,West Bengal,33.86,24.2,30.57,79.29,108.29
17,11,2022,Andaman and Nicobar,49.33,40,65.33,83.33,126.67
17,11,2022,Andhra Pradesh,51.25,41.75,43.75,69.25,112.25
17,11,2022,Arunachal pradesh,31,40,41.25,86.25,121.75
17,11,2022,Assam,29.67,33,37.33,67.67,106.33
17,11,2022,Bihar,36.84,27.92,34.21,68,109.82
17,11,2022,Chandigarh,38,28,35,73,113
17,11,2022,Chhattisgarh,33.17,29.83,34.5,70.67,99.67
17,11,2022,Delhi,34,27,33,72,118
17,11,2022,DNH and DD,37,28,29,75.5,111.5
17,11,2022,Goa,42.5,40,36.5,77.5,121
17,11,2022,Gujarat,38.2,32.6,34.6,73.4,107.6
17,11,2022,Haryana,36.25,24.25,31.25,69.5,104.75
17,11,2022,Himachal Pradesh,33.5,24.5,32.33,69,111.75
17,11,2022,Jammu and Kashmir,38.25,29.25,40,79.75,119.5
17,11,2022,Jharkhand,35.8,28.33,32.5,70.8,108.2
17,11,2022,Karnataka,47.75,38.83,44,72.5,116.92
17,11,2022,Kerala,53,43.67,49.33,95,136.67
17,11,2022,Madhya Pradesh,34.09,27.64,33.91,67.45,108.73
17,11,2022,Maharashtra,40.58,36,40.83,71.08,118.5
17,11,2022,Manipur,41,20,39,80,120
17,11,2022,Meghalaya,26,38.43,37.43,75.4,109.17
17,11,2022,Mizoram,46.83,40,43.33,97.67,125
17,11,2022,Nagaland,33.75,38,40.17,97.78,117.5
17,11,2022,Odisha,31.25,34.43,36.5,67,112.5
17,11,2022,Puducherry,35,40,36,75,128
17,11,2022,Punjab,35.25,24,28.5,77,124.5
17,11,2022,Rajasthan,36.25,31.25,32.25,76.5,113.75
17,11,2022,Sikkim,53,38,40,79,118
17,11,2022,Tamil Nadu,50.56,39.78,48.33,72.89,121.33
17,11,2022,Telangana,41.83,35.17,41,69.33,107
17,11,2022,Tripura,33.67,32.71030303,39.67,75,112.5
17,11,2022,Uttar Pradesh,34.12,26.56,31.95,72.15,107.49
17,11,2022,Uttarakhand,33.75,27.25,33,88.5,113.75
17,11,2022,West Bengal,40.17,26,33,72.17,116.83
17,11,2023,Andaman and Nicobar,45.67,35.50774194,68,91.67,169
17,11,2023,Andhra Pradesh,53.2,43.6,45.8,82,174
17,11,2023,Arunachal pradesh,39.67,42,38.33,96.33,145
17,11,2023,Assam,42.27,31.22,37.04,82.15,143.28
17,11,2023,Bihar,38.57,27.66,33.94,77.14,147.91
17,11,2023,Chandigarh,42,32,36,80,135
17,11,2023,Chhattisgarh,41.57,37.57,39.14,85.43,158.43
17,11,2023,Delhi,39,30,33,88,173
17,11,2023,DNH and DD,48.67,40.67,46,90,167.33
17,11,2023,Goa,48.5,45,42.5,94.5,179
17,11,2023,Gujarat,43.5,35.33,41.33,85.67,148.67
17,11,2023,Haryana,44.67,27.33,34.33,75,128.33
17,11,2023,Himachal Pradesh,38.67,21,33.33,84,156.83
17,11,2023,Jammu and Kashmir,41.4,38,40.2,94,136.8
17,11,2023,Jharkhand,38.84,31.5,35.37,82.05,155.79
17,11,2023,Karnataka,56.27,43.5,46.4,91.73,165.9
17,11,2023,Kerala,50.62,45.69,48,102.31,188.85
17,11,2023,Madhya Pradesh,38.49,28,33.95,80.65,158.19
17,11,2023,Maharashtra,48.53,39.68,43.58,84.79,174.16
17,11,2023,Meghalaya,38.3,38.78,37.9,84.17,141.14
17,11,2023,Mizoram,47.91,41.89,45.55,104,138.86
17,11,2023,Nagaland,40.69,41.88,48.13,96.25,130.67
17,11,2023,Odisha,37.86,37.53,40.52,81.14,162.5
17,11,2023,Puducherry,54,41,38,83,182
17,11,2023,Punjab,38.67,25.8,31.47,85.13,157.33
17,11,2023,Rajasthan,39.17,29.42,32.5,73.58,119.92
17,11,2023,Sikkim,53.8,35.8,43,83,139.4
17,11,2023,Tamil Nadu,57.64,44.61,53.18,87.85,180.03
17,11,2023,Telangana,51.11,40.5,44.11,75.4,166.3
17,11,2023,Tripura,38.67,35.50774194,40.33,86,150
17,11,2023,Uttar Pradesh,37.11,26.41,32.64,78.95,149.67
17,11,2023,Uttarakhand,36,27.67,33.33,93.67,136.33
17,11,2023,West Bengal,43.61,29.7,38.13,81.52,151.43
17,12,2016,Andhra Pradesh,29.67,28,29.33,107.33,118
17,12,2016,Assam,26,25,29,135,100
17,12,2016,Bihar,27,24,27,128,100
17,12,2016,Chhattisgarh,22.5,24.5,27,140.5,97.5
17,12,2016,Delhi,30,22,25,135,115
17,12,2016,Goa,42,30,28,150,100
17,12,2016,Gujarat,23.75,23.5,24.75,109.5,101.75
17,12,2016,Haryana,30.5,22.5,26.5,138.25,126.5
17,12,2016,Himachal Pradesh,31,25.10818182,27,135,111
17,12,2016,Jammu and Kashmir,30,22,26,142,125
17,12,2016,Jharkhand,32,26,26,140,110
17,12,2016,Karnataka,42.75,33.5,34.75,125.75,114.5
17,12,2016,Kerala,35.4,31,33.6,122.6,122.8
17,12,2016,Madhya Pradesh,22.75,18,22,130.5,107
17,12,2016,Maharashtra,32.25,29,31.25,128.75,105.5
17,12,2016,Nagaland,25,25.10818182,27.32875,110,120
17,12,2016,Odisha,24.25,25.10818182,27.25,130.5,93.25
17,12,2016,Puducherry,32,34,28,140,125
17,12,2016,Punjab,27.5,19,25.5,131.5,127.5
17,12,2016,Rajasthan,24,23,26,118,68
17,12,2016,Tamil Nadu,33,30.5,31,133,106.75
17,12,2016,Telangana,27.33,26.83,28.5,120,126.33
17,12,2016,Uttar Pradesh,22.63,20.38,23,134.5,102.38
17,12,2016,Uttarakhand,22.75,22,24.75,75,140
17,12,2016,West Bengal,28,17.67,24.71,115.86,131.43
17,12,2017,Andhra Pradesh,30,27.75,31.5,77.5,65.5
17,12,2017,Assam,30,26,29,70,70
17,12,2017,Chandigarh,28,23,25,68,64
17,12,2017,Delhi,34,20,23,82,83
17,12,2017,Gujarat,23.75,21,24,71.5,71.75
17,12,2017,Haryana,31,21,25.25,70.25,74.75
17,12,2017,Himachal Pradesh,31.5,23.15625,24,71,70
17,12,2017,Madhya Pradesh,23.75,18.5,21.75,72,67.25
17,12,2017,Maharashtra,34,26.25,30,76.25,69
17,12,2017,Odisha,25,23.15625,24,64.5,62.5
17,12,2017,Puducherry,32,34,28,76,76
17,12,2017,Punjab,31,19,23,79,82.67
17,12,2017,Rajasthan,26.5,17.5,21,66,57
17,12,2017,Tamil Nadu,35.5,31.25,30.33,73.25,69.25
17,12,2017,Telangana,27.6,27,28.4,100.8,101.4
17,12,2017,Uttar Pradesh,24.25,18.25,21.5,70.63,66.63
17,12,2017,Uttarakhand,23.25,21.5,24.25,77.25,93
17,12,2017,West Bengal,30,18.5,24,73.57,83.43
17,12,2018,Andhra Pradesh,32,31,31,72.25,67.5
17,12,2018,Assam,30,30,32,65,70
17,12,2018,Bihar,30.33,22,26.33,58.17,73.33
17,12,2018,Chandigarh,28,23,25,55,60
17,12,2018,Chhattisgarh,25.4,25.2,27.2,65.4,71.6
17,12,2018,Delhi,36,24,27,76,84
17,12,2018,Goa,42,31,28,85,70
17,12,2018,Gujarat,22.5,20.5,22,57.25,67.25
17,12,2018,Haryana,29.25,20.25,24.25,59,76
17,12,2018,Himachal Pradesh,31.5,25.91833333,25,63,69.25
17,12,2018,Jammu and Kashmir,33.5,22,24.5,63,75
17,12,2018,Jharkhand,35,28,26,70,74
17,12,2018,Karnataka,44.25,33.25,34.75,69.67,71.5
17,12,2018,Kerala,34.83,35.67,35,74.83,74.83
17,12,2018,Madhya Pradesh,26.2,20.8,23.8,56.4,67.4
17,12,2018,Maharashtra,35.75,29.25,31,70.5,71.25
17,12,2018,Manipur,40,25.91833333,35,80,90
17,12,2018,Meghalaya,26,32,30,66,62
17,12,2018,Mizoram,30,25.91833333,25,66.85535714,80
17,12,2018,Nagaland,25,25,30,60,70
17,12,2018,Odisha,27.75,25.91833333,27.75,65.5,74.75
17,12,2018,Puducherry,32,35,28,75,80
17,12,2018,Punjab,29.67,19.67,22,67.33,76.33
17,12,2018,Rajasthan,27,21.25,23.5,57.5,61.75
17,12,2018,Tamil Nadu,34,33.8,35.6,72.6,77.2
17,12,2018,Tripura,31,25.91833333,29,67,72.48178571
17,12,2018,Uttar Pradesh,26.63,20.5,23.63,62.13,69.13
17,12,2018,Uttarakhand,24,21.5,24.75,67.25,72.75
17,12,2018,West Bengal,29.33,17.4,24.17,71.17,72.67
17,12,2019,Andaman and Nicobar,38.5,40,53,84,99.5
17,12,2019,Andhra Pradesh,38.75,33,32.75,73.25,86.25
17,12,2019,Arunachal pradesh,32,36,30,75,95
17,12,2019,Assam,30,26,32,65,80
17,12,2019,Bihar,31.2,22,26,59.8,86
17,12,2019,Chandigarh,28,25,27,58,80
17,12,2019,Chhattisgarh,25.25,26.75,30.75,64,87.5
17,12,2019,Delhi,34,25,27,73,97
17,12,2019,Goa,42,34,32,80,95
