Day,Month,Year,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
29,6,2018,34.6,30.6,31.5,57.2,70.2,72.6,75.2,57.5,37.2,36.4,139.6,128,94.8,93.21428571,97.4,83.4,49,220,17,25,17.8,14.6
30,6,2018,34.6,30.6,31.5,57.2,70.2,72.6,75.2,57.5,37.2,36.4,139.6,128,94.8,91.94142857,97.4,83.4,49,220,17,25,17.8,14.6
1,7,2018,34.6,30.6,31.5,57.2,70.2,72.6,75.2,57.5,37.2,36.4,139.6,128,94.8,88.095625,97.4,83.4,49,220,17,25,17.8,14.6
2,7,2018,34.4,30.6,31.5,57.2,70.2,72.6,75.2,57.5,37.8,36.4,139.6,128,95,93.5162069,98,83.8,49,220,17,25.6,19.6,20.4
3,7,2018,34.4,30.6,31.5,57.2,70.2,72.6,75.2,57.5,38.2,36.4,139.6,120,95.4,93.08333333,98,83.4,49,220,17,25.6,20,18
4,7,2018,34.4,30.6,31.5,57.8,70.2,74.2,75.6,57.5,38.8,36.4,139.6,120,95.4,93.66344828,98,83.6,49.6,220,17,26.6,21.2,19.4
5,7,2018,34.4,30.6,31.5,57.8,70.2,74.2,75.6,57.5,38.8,36.4,139.6,120,95.4,92.5362963,98.6,83.6,49.6,220,17,27.6,22,19.6
6,7,2018,34.4,30.6,31.5,57.8,70.2,74.2,75.6,57.5,38.8,36.4,139.6,120,95.4,93.65137931,98.6,83.6,49.6,220,17,27.6,21,21.6
7,7,2018,33.5,30.25,30.67,57.25,70.25,74,75.5,57.5,39,36.5,135.5,120,93.75,92.26428571,98.75,83.5,50,220,17,27,21.25,22
8,7,2018,34.4,30.6,31.5,57.8,70.2,74.2,75.6,57.5,38.8,36.4,139.6,120,95.4,89.41533333,98.6,83.6,49.6,220,17,27.6,21.8,23
9,7,2018,34.2,30.6,31.5,57.8,70.6,74,75,57.5,38.6,36.4,138.2,120,95.4,94.02285714,99,83.2,50,220,17,27.6,21,23.4
10,7,2018,34.2,30.6,31.5,57.8,70.6,74,75,57.5,38.6,36.4,138.2,120,95.4,93.62107143,99,83.2,50,220,17,27.8,23,22.2
11,7,2018,34.2,30.6,31.5,57.6,70.6,74,75,57.5,38.8,36.4,133.75,120,95.4,93.75,99,83,50,220,17,27.2,22.6,22.6
12,7,2018,34.2,30.6,31.5,57.6,70.6,74,75,57.5,38.8,36.4,135.4,120,95.4,93.95678571,99,83,50,220,17,27,23.8,21.8
13,7,2018,34.75,30.75,31.5,57.5,70.75,74,75.75,57.5,38.5,36.75,136.5,120,93,91.96814815,98.5,82.75,50.5,220,17,27.5,23,21.75
14,7,2018,33.8,30.6,31.5,58.8,71.4,74.8,75.4,57.5,38.8,36.4,135.4,120,95.4,92.65473684,99,83,50,220,17,27.2,23.8,21.6
15,7,2018,33.8,30.6,31.5,58.8,71.4,74.8,75.4,57.5,38.8,36.4,135.4,120,95.4,89.30076923,99,83,50,220,17,27.4,23.8,21.6
16,7,2018,34,30.6,31.5,58.8,71.4,74.8,75.4,57.5,38.8,36.4,135.4,120,95.4,93.68518519,99,83.2,50,220,17,27.6,23.4,23.8
17,7,2018,34,30.6,31.5,58.8,71.4,74.8,75.4,61.67,38.8,36.4,135.4,120,95.4,94.03571429,99,83.2,50,220,17,28,23.2,26.2
18,7,2018,34,30.6,31.5,59.2,71.4,75.4,76,62.33,38.8,36.4,135.4,120,95.4,93.83857143,100,83.4,49.8,220,17,27.8,22.8,25.4
19,7,2018,34,30.6,31.5,59.2,71.4,75.4,76,62.33,38.8,36.4,134.25,120,95.4,93.95517241,100,83.2,49.8,220,17,27.8,23.2,25.4
20,7,2018,34,31,31.5,60.8,71.2,75.2,76,62.33,38.6,36.4,136.4,120,95.4,93.17538462,100,83.2,49.8,220,17,27.2,23.2,24.8
21,7,2018,34,31,31.5,60.8,71.2,75.2,76,62.33,39,36.4,136.4,120,95.4,93.20454545,100,83.2,49.8,220,17,26.8,22.6,23.8
22,7,2018,33.5,30.75,32.33,60,72,76,75.75,66.5,39.5,36.25,135.5,128,96.75,88.21769231,100.25,82.5,49.25,220,17,27.75,24.25,25.5
23,7,2018,34,31,31.5,62,71.2,75.8,76,62.33,39,36.4,136.4,120,95.4,93.37037037,100,83.2,50.2,220,17,28.2,23,23.4
24,7,2018,34,31,31.5,62,71.2,75.8,76,62.33,39,36.4,136.4,120,95.4,93.1,100,83.2,50.2,220,17,29,24.2,22.8
25,7,2018,34,31,31.5,62,72.2,76.2,76,62.33,39,36.4,136.6,120,95.4,94.28241379,100.2,83.2,50.2,220,17,29,24.2,20.4
26,7,2018,34,31,31.5,62,72.2,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,95.31307692,100.2,83.2,50.6,220,17,29,24.2,19.8
27,7,2018,34,31,31.5,63.2,72.2,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,93.17071429,100,83.4,50.6,220,17,29.2,24,20.2
28,7,2018,34,31,31.5,63.2,72.2,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,93.79190476,100,83.4,50.6,220,17,29.8,23.8,20
29,7,2018,34,31,31.5,63.2,72.2,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,89.9,100,83.4,50.6,220,17,29,24.2,20
30,7,2018,34.4,31,31.5,64,71.8,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,94.5737037,100.4,83.4,50.6,220,17,28.2,23.8,17.4
31,7,2018,34.4,31,31.5,64,71.8,76.2,76,62.33,38.6,36.4,136.6,123.67,95.4,94.35206897,100.4,83.4,50.6,220,17,26.4,22.4,16.8
1,8,2018,34.4,30.6,31.75,65,71.4,76,75.6,61.33,38.8,36.4,136.6,124,95.4,93.39071429,100.4,83.4,50.8,220,17,26.4,23.4,16.4
2,8,2018,34.4,31,31.25,64.8,71.6,75.8,76,61.67,38.8,36.4,136.6,123.33,95.2,93.73846154,100.4,83.4,50.8,220,17,27.2,23.2,16.4
3,8,2018,34.4,31,31.25,65,71.6,75.8,76,61.67,39,36.4,136.6,123.33,95.2,93.58214286,100.4,83.4,50.8,220,17.2,26.2,21.6,12.4
4,8,2018,35,31.5,30.67,65.25,70.75,74.75,76.25,61.67,39,36.25,134,123.33,100,93.15,100,84.5,52,220,17.25,26.5,22,12.5
5,8,2018,35,31.5,30.67,65.25,70.75,74.75,76.25,61.67,39,36.25,134,123.33,100,90.31533333,100,84.5,52,220,17.25,27.5,22,13.25
6,8,2018,34.4,31.4,31,64.4,72,75.2,75.2,61.67,39,36.4,135.25,123.33,90.67,93.60481481,100.8,82,51.2,220,17.4,26.8,19.8,13.2
7,8,2018,34.4,31.4,31,64.4,72,75.2,75.2,61.67,39,36.4,136.67,123.33,89,93.64384615,100.75,81.33,51.2,220,17.4,26.8,20,12.8
9,8,2018,34.2,32,33,65.8,71.6,75,75.6,58,39.4,36.4,140.5,123.33,89.8,93.37107143,101.25,80.6,51,220,17,27.8,21.4,12.8
10,8,2018,34.2,32,33,66,71.8,75,76.2,58,39,36.4,140.5,123.33,89.8,93.30428571,99.6,80.2,51.2,220,17.2,27.8,21.4,13.8
11,8,2018,34.2,32,32.4,66,71.8,75,76.2,58,39,36.4,140.4,123.33,89.8,93.6285,99.6,80.2,52.4,220,17.2,27.6,20.8,14
12,8,2018,35,32.5,32.25,64.5,71,75,76.5,58,39.25,36.25,138.75,123.33,92.5,88.6,98.75,81.25,53.5,220,17.25,27.25,21.5,13
13,8,2018,34,32,32.4,64.4,71.8,75.2,75.6,62.33,39.2,36.4,140.2,123.33,89.8,93.08,99.2,80.25,52.8,220,17.2,26.8,21.2,13.6
14,8,2018,34,32,32.4,64.4,71.8,75.2,75.6,62.33,39.2,36.4,140.2,123.33,89.8,92.9896,99.2,80.5,52.8,220,17.2,26.6,21.2,12.8
15,8,2018,33.5,32,33.25,64.25,72.5,76.5,75.25,65,39.25,36.25,140.25,129,89.75,88.62846154,99.25,79.33,52.75,220,17.25,27,22.5,13.5
16,8,2018,34,32.4,32.4,65,71.6,74.4,75.8,62.33,39,36.4,140.4,123.33,89.8,93.0688,100.2,78.2,52.2,220,17.2,27.8,19.6,13
17,8,2018,34,32.4,32.4,65,71.6,74.4,75.8,62.33,39,36.4,140.4,123.33,89.8,88.094,100.2,78.2,52.2,220,17.2,28.4,19.6,13.2
18,8,2018,34,32.4,32.4,65,71.6,74.4,75.8,62.33,39,36.4,140.4,123.33,89.8,93.46111111,100.2,78.2,52.2,220,17.2,28.4,19.6,13.2
19,8,2018,34,32.4,32.4,65,71.6,74.4,75.8,62.33,39,36.4,140.4,123.33,89.8,88.71545455,100.2,78.2,52.2,220,17.2,27.4,19.6,12.8
20,8,2018,34,32.4,32.4,65.4,72,74.4,76.2,62.33,39,36.4,140.4,123.33,89.8,92.70074074,100.4,78.4,52.6,220,17.2,27.6,22.8,15.6
21,8,2018,34,32.4,32.4,65.4,72.6,75.4,77.4,63.67,39,36.4,144.25,123.33,90,93.39,99.6,78.4,52.6,220,17.2,27.6,22.8,15.6
22,8,2018,33.5,32.5,33.25,65.5,73.5,76.75,77.5,67,39.25,36.25,145.67,129,90,89.955,100.75,78,52.5,220,17.25,27.5,23.25,15.25
23,8,2018,35,33.5,32.25,66,71.5,75,76.5,62,38.75,36.25,139.25,123,92.75,91.4148,99,79,53.5,220,17.25,28,22.75,15.5
24,8,2018,35,33.5,32.25,66,71.5,76,76.5,62,38.5,36.25,140.5,123,92.75,93.63615385,99,79,53.5,220,17.25,28.25,23,15.5
25,8,2018,35,33.5,32.25,66,71.5,76,76.5,62,38.5,36.25,140.5,123,92.75,93.06727273,99,79,53.5,220,17.25,28.25,21.25,15.25
26,8,2018,34.67,33.33,32,67.67,71,76,76.67,63.5,38.33,36,145.33,121.5,88.67,88.60384615,97.33,78.67,53,220,17.33,30,22.67,14.33
27,8,2018,35,33.5,32,65.5,70.75,76.75,75.5,63.5,38.5,36.25,145.33,121.5,88.33,92.2932,96.67,78.67,53,220,17.5,28.75,21.75,12.75
28,8,2018,35,33.5,32.25,65.5,71,76.75,75.75,62,38.25,36.25,140.5,123,92.25,93.25653846,98.5,78.75,53.5,220,17.25,28,20,12.5
29,8,2018,35,33.5,32.25,65.5,70.75,76.25,75.25,62,38.25,36.25,140.5,123,92.25,93.36259259,98.5,78.25,53,220,17.25,27.75,19.75,11.75
30,8,2018,35,33.5,32.25,65.5,70.75,76.25,75.25,62,38,36.25,140.5,123,92.25,93.265,98.5,78.25,53,220,17.25,28,19,11
31,8,2018,35,33.5,32.25,65,70.75,76.25,74.75,62,38,36.25,140.5,123,92.75,93.40346154,98.5,78.25,53,220,17.25,26,18.25,10
1,9,2018,35,33.5,32.25,65,70.75,76.25,74.75,62,38,36.25,140.5,123,92.75,93.6695,98.5,78.25,53,220,17.25,26.5,18.25,10.25
2,9,2018,35,33.5,32.25,65,70.75,76.25,74.75,62,38,36.25,140.5,123,92.75,88.69642857,98.5,78.25,53,220,17.25,26.5,18.25,10.25
3,9,2018,35,33.5,32.25,65,70.75,75.75,74.75,62,38,36.25,140.25,121,92.75,89.83333333,98.5,77.5,53,220,17.25,26.25,18.75,11.25
4,9,2018,35,33.5,32.25,65,70.75,75.75,74.75,62,38,36.25,140.5,121.67,92.75,93.17192308,98.5,78.25,53,220,17.25,26.5,18.75,11.25
5,9,2018,34,32.5,32.25,64.75,69.75,75.25,74.75,62,37.75,36.25,142.5,123.67,94.25,93.095,98.5,78.75,52.5,220,17.25,27.25,19,11.75
6,9,2018,34,32.5,32.25,64.75,69.75,75.25,74.75,62,37.75,36.25,142.5,123.67,94.25,93.14222222,98.75,78.75,52.5,220,17.25,27.25,19,11
7,9,2018,34,32.5,32.25,64.75,69.75,75.25,74.75,62,37.75,36.25,142.25,121.67,94.25,93.5868,98.75,78.75,52.5,220,17.25,27.5,19,10.75
8,9,2018,34,32.5,32.25,64.75,69.75,75.25,74.75,62,37.75,36.25,142.25,121.67,94.25,94.28833333,99,78.75,52.5,220,17.25,27.5,19,11
9,9,2018,32.67,32,30.67,64,69.67,75.33,74.33,62,38,36.33,137.67,121.67,92.67,87.96384615,98,78.33,53.33,220,17.33,26,18.67,12
10,9,2018,34,32.5,32.25,64.75,69.75,75.25,74.75,62,37.75,36.25,142.25,121.67,94.25,92.91913043,99,78.75,52.5,220,17.25,27.25,18.5,10
11,9,2018,34.25,33,32,65.25,69.25,74.75,74.75,62,37.75,36.25,142.75,123.67,94.25,92.26703704,99,78.75,52.5,220,17.25,27,17.25,10.75
12,9,2018,34.25,32.75,32,66,69.5,75.25,74.75,61.67,37.75,36.25,143.5,123.67,92.25,92.55071429,99.5,79.25,52.5,220,17.25,28.25,19.75,11.75
13,9,2018,34.67,32.33,32,67.33,70.33,76,75.67,63.5,37.67,36,149,122.5,88.33,92.49666667,98,78.67,52.33,220,17.33,29,19.67,11.33
14,9,2018,34.25,32.75,32.25,66.25,69.5,76.75,74.75,60.25,37.75,36.25,144.75,123.67,92.25,92.70846154,99.5,79.25,52.5,220,17.5,27.5,18.5,11
15,9,2018,34.25,32.75,32.25,66.25,69.5,76.75,74.75,60.25,37.75,36.25,144.75,123.67,92.25,93.6095,99.75,79.25,52.5,220,17.5,27.5,18.75,11
16,9,2018,33.67,33,33.33,67,69.67,76,74,61.33,37.67,36,145.33,128.5,93,87.94583333,101.33,79.67,52.33,220,17.67,25.33,18.33,11
17,9,2018,34.25,32.75,31.75,66.25,69.5,76.75,74.75,61.5,37.5,36.25,144.75,123.67,92.25,92.3244,99.75,79.25,52.5,220,17.5,26.5,18.75,12
18,9,2018,34.25,33,31.5,66.25,69.5,76.75,74.75,61.25,37.25,36.25,145,124,92.25,93.32185185,99.75,79,52,220,17.5,26.25,18.25,12.75
19,9,2018,34.25,33,31.5,67.5,69.5,76.5,75,61.75,37.25,36.25,145.25,124,92.75,93.80185185,99.75,79.25,52,220,17.5,27.25,18.5,13.25
20,9,2018,34.25,33,31.5,67.5,69.5,76.5,75,61.75,37.25,36.25,145.25,124,92.75,93.146,99.75,79.25,52.25,220,17.5,27.25,18.25,13.25
21,9,2018,34.25,33,31.5,67.5,69.5,76.5,75,61.75,37.25,36.25,145.25,124,92.75,89.74235294,99.75,79.25,52.25,220,17.5,26,17.75,12.75
22,9,2018,34.25,33,32,67.5,69.5,76.5,75,61.75,37.25,36.25,145.25,124,92.75,93.203,99.75,79.25,52.25,220,17.5,26.25,17,13
23,9,2018,34.25,33,32,67.5,69.5,76.5,75,61.75,37.25,36.25,145.25,124,92.75,88.68133333,99.75,79.25,52.25,220,17.5,26.5,17.25,12.75
24,9,2018,34.25,33,32,67.5,69.5,77,76,61.75,37.25,36.25,145.25,124,92.75,94.20148148,99.75,79.25,52.25,220,17.5,27,17.75,11.75
25,9,2018,34.25,33,32,67.5,69.5,77,76,61.75,37.25,36.25,145.25,124,93.75,93.92,99.75,79.25,51.75,220,17.5,27.5,17.75,11
26,9,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.75,37.25,36.25,145.25,124,93.75,92.90423077,100,77.75,52,220,17.5,28,18,11.25
27,9,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124,93.75,93.15730769,100,78.75,52.25,220,17.5,29,17.75,12.5
28,9,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124,93.75,92.92043478,100,78.75,52.25,220,17.5,28.75,17.5,11.5
29,9,2018,32.67,33,32.67,69.67,70,77.33,76.33,63,37,36,145.33,130,95,93.0505,101.67,79.33,51.67,220,17.67,28,18.67,11.33
30,9,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124,93.75,88.63142857,100,78.75,52.25,220,17.5,28.25,17.75,11.5
1,10,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124,93.75,94.11481481,100,78.75,52.25,220,17.5,28,17.5,11.25
2,10,2018,33.5,32.75,31.75,68.25,69.75,77.75,76.5,61.5,37.25,36.25,145.25,124,93.75,87.61538462,100,78.75,52.25,220,17.5,28,17.25,11.25
3,10,2018,33.5,32.75,31.75,67,69.5,78.25,76.75,61.5,37.25,36.25,145,123,93.5,92.96222222,99.5,78.25,52.25,220,17.5,28,17.25,10.75
4,10,2018,32,33,31.33,65.33,69.33,78.33,76.67,61.33,37.67,36.33,141.33,124,92.33,93.40538462,98.33,77.67,53,220,17.67,27,17,12.33
5,10,2018,33.5,33,32.25,67,69.5,78.25,76.75,61.5,37.5,36.25,146,124,93.75,93.09592593,99.75,78.5,52.25,220,17.5,27.75,18.25,12.25
6,10,2018,33.5,33,32.25,67,69.5,78.25,76.75,61.5,37.5,36.25,146,124,93.75,93.415,99.75,78.5,52.25,220,17.5,27.75,18.5,12.75
7,10,2018,32,33,31.33,65.33,69.33,78.33,76.67,61.33,37.67,36.33,141.33,124,92.67,88.72230769,98.33,77.67,53,220,17.67,27.67,17.67,13.33
8,10,2018,33.5,33,32.25,67,69.5,77.5,76.5,61.5,37.5,36.25,146,124,93.75,92.94296296,99.75,78.5,52.75,220,17.5,29.5,18.25,13.75
9,10,2018,33.5,33,32.25,67,69.5,77.5,76.5,61.5,37.5,36.25,146,124,93.75,93.73633333,99.75,78.5,52.75,220,17.5,29.75,18.5,12.75
10,10,2018,34,32.75,32.75,66.25,69.5,76.75,76,62.75,37.25,36.25,145.75,124,93.75,92.46814815,99.75,78.75,52.5,220,17.75,29,18.5,13
11,10,2018,34,32.75,32.75,66.25,69.5,76.75,76,62.75,37.25,36.25,148.25,124,93.75,92.95407407,99.75,78.75,52.5,220,17.75,29,18.5,13.75
12,10,2018,34,32.75,32.75,65.75,69.75,77,76,62.75,37.25,36.25,148.25,124,93.75,92.90481481,99.75,78.75,52.5,220,17.75,27.75,18.25,13.5
13,10,2018,34,32.75,32.75,65.75,69.75,77,76,62.75,37.25,36.25,148.25,124,93.75,92.23611111,99.75,78.75,52.5,220,17.75,27.75,19.25,13.25
14,10,2018,34,32.75,32.75,65.75,69.75,77,76,62.75,37.25,36.25,148.25,124,93.75,87.52,99.75,78.75,52.5,220,17.75,27.75,19.25,13.25
15,10,2018,33.75,32.75,32.75,65.75,69.75,77,76,62.75,37.25,36.25,147,126.67,93.75,91.97653846,100.5,79.5,52.5,220,17.75,29.25,20,14
16,10,2018,33.75,32.75,32.75,65.75,69.75,77,76,62.75,37.25,36.25,147,126.67,93.75,91.81076923,100.5,79.5,52.5,220,17.75,29,20,14
17,10,2018,33.75,32.75,32.75,65.75,69.5,77.25,76,62.75,37.25,36.25,147,126.67,93.75,90.54833333,100.5,79.5,52.5,220,17.75,28,20.25,12.25
18,10,2018,32.33,32.67,32,64.33,69.33,77.33,76,63,37.33,36.33,142.67,126.67,92.67,90.19315789,99.33,79,52.67,220,18,27.67,20.33,12
19,10,2018,32.33,32.67,32,64.33,69.33,77.33,76,63,37.33,36.33,142.67,126.67,92.67,92.60222222,99.33,79,52.67,220,18,28,22.33,11.67
20,10,2018,33.75,32.75,32.75,65.75,69.5,77.25,76,62.75,37.25,36.25,147,126.67,93.75,93.1045,100.5,79.5,52.5,220,17.75,28.25,22,12.5
21,10,2018,33.75,32.75,32.75,65.75,69.5,77.25,76,62.75,37.25,36.25,147,126.67,93.75,88.135,100.5,79.5,52.5,220,17.75,28.25,21.5,12.25
22,10,2018,33.75,32.75,32.75,65.75,69.5,77.25,76,62.75,37.25,36.25,147,126.67,93.75,93.71111111,100.5,79.5,52.5,220,17.75,29,22.75,14.5
23,10,2018,33.75,32.75,32.75,65.75,69.5,77.75,76,62.75,37.5,36.25,147,126.67,93.75,93.83928571,100.5,79.5,52.5,220,17.75,29.25,23.25,14.25
24,10,2018,33.75,33,32.75,65.75,68.5,78,76.25,62.75,37.5,36.25,147,126.67,94.25,93.54,100.5,79.5,52.5,220,17.75,28.75,23.25,14.75
25,10,2018,33.75,33,32.75,65.75,68.5,78.5,76.25,62.75,37.5,36.25,147,126.67,94.25,93.12482759,100.5,79.5,52.5,220,17.75,30.75,24,14.75
26,10,2018,33.75,33,32.75,65.75,68.5,78.5,76.25,62.75,37.5,36.25,147,126.67,94.25,92.97035714,100.5,79.5,52.5,220,17.75,30.25,23.5,14.25
27,10,2018,33.33,33,33,67,68.67,78,76,64.67,37.33,36,149.33,130,95.67,93.38047619,101.33,79.33,52.67,220,17.67,29.67,25,14
28,10,2018,33.75,33,32.75,65.75,68.67,78,76,64.67,37.33,36,149.33,130,95.67,88.82266667,101.33,79.33,52.67,220,17.67,29.67,25,14
29,10,2018,33.5,33,32.5,65.25,68.75,78.75,76,62.75,37.5,36.25,143,128.67,94.75,94.00964286,100.25,79.25,53,220,17.75,29.5,23,14
30,10,2018,33.5,33,32.5,65.25,68.75,78.75,76,62.75,37.5,36.25,143,128.67,94.75,92.5162963,100.25,79.25,53,220,17.75,30,22.75,14
31,10,2018,33.5,33.5,32.5,65.75,68.75,78.75,76,62.75,37.5,36.25,143,128.67,95.25,92.3288,100.25,79.75,53,220,17.75,30.75,23,13.75
1,11,2018,33.5,33.5,32.5,65.75,69,78.75,76,62.75,37.5,36.25,143,128.67,95.25,93.53730769,100.25,79.75,52.75,195,17.75,31.25,23.25,14.25
2,11,2018,33.75,33.5,32.75,65,70,79.75,76,61.75,37.5,36.25,143,128.67,95.25,94.36428571,100.25,79.75,52.75,195,17.75,30,22.5,14
3,11,2018,33.75,33.5,32.75,65,70,80.25,76,61.75,37.5,36.25,143,128.67,95.25,93.27555556,100.25,79.75,52.75,195,17.75,30,22.5,14.25
4,11,2018,33.75,33.5,32.75,65,70,80.25,76,61.75,37.5,36.25,143,128.67,95.25,88.8575,100.25,79.75,52.75,195,17.75,29.25,22.5,14.5
5,11,2018,33.33,33.67,33,66,70.33,80.33,75.67,63.33,37.33,36,147.33,133,96.33,94.23107143,101,79,53,186.67,17.67,27.67,23,16
6,11,2018,31.5,34,32.5,65,70,81.5,76,64,37.5,36,144,133,94,94.37791667,100,78.5,52.5,170,18,26.5,24.5,16
7,11,2018,33.75,33.5,32.75,65.5,70.5,80.25,76.5,61.5,37.25,36.25,144.75,128.67,95.5,88.47416667,100.25,79.75,52.75,195,17.75,29,23.25,15.5
8,11,2018,33.33,33.67,33,66.67,71,80.33,76.33,62,37,36,143,133,96.67,94.60666667,101,79,53,186.67,17.67,28.33,24,16
9,11,2018,33.33,33.67,33,66.67,71,80.33,76.33,62,37,36,143,133,96.67,93.24409091,101,79,53,186.67,17.67,28,24,16.67
10,11,2018,33.75,33.5,32.75,65.5,70.5,80.25,76.5,60.75,37.25,36.25,142.25,128.67,95.5,94.25466667,100.25,79.75,52.75,195,17.75,29.75,23.25,16
11,11,2018,33.75,33.5,32.75,65.5,70.5,80.25,76.5,60.75,37.25,36.25,142.25,128.67,95.5,87.712,100.25,79.75,52.75,195,17.75,29.75,23,15.75
12,11,2018,33.75,33.5,32.75,68.75,74.75,84.5,80,60.75,37.25,36.25,145.5,128.67,95,93.8724,102,79.5,53,195,17.75,31.75,23.75,15.25
13,11,2018,33.75,33.5,32.75,68.75,74.75,85,80,60.75,37.25,36.25,145.5,128.67,95,93.26185185,102,79.5,53,195,17.75,31.75,24,15.25
14,11,2018,33.75,33.5,32.75,69.5,76,86.25,81,61,37.25,36.25,145.75,128.33,95,93.01851852,102,79,53.25,195,17.75,31.25,23.75,15.25
15,11,2018,33.75,33.5,32.75,69.5,76,86.25,81,61,37.25,36.25,145.75,128.33,90.75,94.2025,102,79,53.25,195,17.75,29.75,24.25,15.75
16,11,2018,33.75,33.5,32.75,69.5,76,86.25,81,61,37.25,36.25,145.75,128.33,90.75,93.8275,102,79,53.25,195,17.75,29,24.5,15.25
17,11,2018,33.75,33.5,32.75,69.5,76,86.25,81,61,37.25,36.25,145.75,128.33,90.75,93.93428571,102,79,53.25,195,17.75,28.5,24,15.5
18,11,2018,33.75,33.5,32.75,69.5,76,86.25,81,61,37.25,36.25,145.75,128.33,90.75,88.69384615,102,79,53.25,195,17.75,29.5,24,15.5
19,11,2018,33.75,33.5,32.75,70.5,75,85.75,81.75,60.5,37,36.25,146.5,128.33,90.75,93.81884615,102,79.25,53,195,17.75,29.75,24,17
20,11,2018,33.75,33.5,32.75,70.25,75,85.25,80.75,60.5,37,36.25,146.5,128.33,90.75,93.915,102,79.25,53,195,17.75,29.5,23.5,17
21,11,2018,34,32.67,32.67,71.67,75.67,87,80.67,62,37,36,151.33,128.5,86.33,91.02894737,101.33,79,53.67,186.67,17.67,31,24.67,16.67
22,11,2018,33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37,36.25,145,128.33,90.25,94.90703704,101.75,79.25,53,195,17.75,29.25,22.75,16.25
23,11,2018,33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37,36.25,145,128.33,90.25,92.00380952,101.75,79.25,53,195,17.75,28.75,21.75,16.5
24,11,2018,33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37,36.25,145,128.33,90.25,93.171,101.75,79.25,53,195,17.75,28.5,21.75,16.75
25,11,2018,32.67,33.67,32.33,70.33,75,85.33,81,61,37,36.33,140.67,128.33,88.67,90.065,101,78.67,52.67,186.67,18,26.33,20,17
26,11,2018,33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,37,36.25,145,128.33,90.25,95.04,101.75,79.25,52.75,195,17.75,27.75,20,16.25
27,11,2018,33.75,33.5,32.75,70.25,75.25,85.75,81.25,60.5,36.5,36.25,145,128.33,90.25,94.65068966,101.75,79.25,52.75,195,17.75,27.75,19.75,15
28,11,2018,33.75,33.5,32.75,70.5,75.5,86,80.25,61.25,36.5,36.25,145.5,128.67,88.75,94.5137037,101.75,77.25,52.75,195,17.75,26.25,18,13.25
29,11,2018,34.25,33.5,32.75,70.5,75.5,86,80.25,61.25,36.5,36.25,145.5,128.67,88.75,94.52448276,101.75,77.25,52.75,195,17.75,27.5,19.25,14.75
30,11,2018,34.25,33.25,32.75,70.5,75.75,87,80.25,61.25,36.25,36.25,145.5,128.67,91.5,93.42666667,100.75,77.25,52.75,195,17.75,27.5,19,14
1,12,2018,34.25,33.25,32.75,70.5,75.75,87,80.25,61.25,36.25,36.25,145.5,128.67,91.5,92.76619048,100.75,77.25,52.75,195,17.75,27.5,19,14
2,12,2018,33,33.5,35.25,70.67,76,87.67,80.33,62,36.33,36.33,140,128.67,92.33,89.671875,99.67,76.33,52.67,186.67,18,26.33,19,15.33
3,12,2018,33.8,33.4,35,71.4,75.6,84.6,80.2,61,36.25,36.25,150.4,128.67,91.8,93.32961538,100.75,77.25,52.75,195,17.75,26,20,15
4,12,2018,33.8,33.4,35,71.4,75.6,84.6,80.2,61,36.4,37.4,148.6,129.25,91.2,94.54892857,100.6,75.8,51.8,198,17.6,26,20,16.6
5,12,2018,33.8,33.4,35,72.2,75.8,84.4,80.8,60.6,36.2,37.4,150,129.75,91.2,92.30576923,100.6,76.6,51.6,202,17.6,25.6,20.2,17.2
6,12,2018,33.8,33.4,35,72.2,75.8,85.4,80.8,60.6,36.2,37.4,150,129.75,91.2,92.90565217,100.4,76.6,51.6,202,17.6,23.8,19.6,17
7,12,2018,33.8,33.8,35,72.2,75.8,85.4,80.8,60.6,36.2,37.4,150,129.75,91.2,93.782,100.4,76.6,51.6,202,17.6,24,19.2,16.2
8,12,2018,33.8,33.8,35,72.2,75.8,85.4,80.8,60.6,36.4,37.4,150,129.75,91.2,94.49611111,100.4,76.6,51.6,202,17.6,23,18.6,16.2
